review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
2583de5c6e9a468230d34d84b7e6a773,0c3190b4838c596fd1d6cd74e0436120,3,,,07-03-2018 00:00,07-03-2018 20:42
801de2a1c7686ac5ba1f2b9f4fbcc387,b3da12fe6af5c45b08a663e62d282487,5,,,17-09-2017 00:00,20-09-2017 00:47
d15d101c5554e0a8e20e1884e1cf9908,e65454e1b3cf3efc00f09c7508245f4c,5,,"Adorei o produto, chegou antes do prazo",18-04-2018 00:00,19-04-2018 00:00
8a1b414ff09acfc41439c18ff9720e4b,929a697354ed9cd384aadaaa0721ac4c,5,,,27-01-2018 00:00,29-01-2018 22:29
f4a6b29f83a683f19092eae16a07d8f0,fed0b94df40a4b55adb218de761380f4,4,,Imagens na hora da compra são bem distantes do produto final,15-01-2018 00:00,19-01-2018 01:51
1c64f2fc3534ea11531bdb78b2330769,eb5ec5c3f7af64b7651a774a219a899c,4,,Produto de qualidade. Entrega rápida. Recomendo,11-04-2017 00:00,11-04-2017 18:28
0e9a2a64363d086d02809a037d488fd0,42ba12b4f475fa439830ed994ad57b96,5,,,13-09-2017 00:00,13-09-2017 22:38
97d0358bace93fceda0272f6ca11bff8,40d02570e7ba8cffbc6770b392dbbbdc,5,,Minha nota é 10,11-05-2017 00:00,14-05-2017 11:43
3c13f14cf5e1e098bd2bb806f93f8f34,f49edcfe5848443af94ac0c4abfd567f,5,,Tenha sempre esse atendimento ao cliente .,19-07-2017 00:00,19-07-2017 23:30
33f9a7ad7e076a51be7968fcf987335f,e9435c6647559b99f3fd1fb54fb566eb,5,,Era o que eu estava esperando muito bonito e seu led é perfeito sem conta o som que é muito potente enfim perfeito,01-09-2017 00:00,02-09-2017 15:41
223947ec19f3829f3c06e8263e0cbc04,e94d8ace7446337ba22419b2218a8303,5,Super Recomendo ,O produto é conforme a foto . atendeu todas minhas expectativas. Super Indico ,19-05-2018 00:00,21-05-2018 14:05
2209eb522219d00d143e40171390717a,6c8b765ca02b8c8f1bdc3e8491d8c079,1,,"O pedido não foi feito no dia 03/7, como consta neste formulário.
Até que o produto seja entregue, não tenho como recomendar a loja.
Há que aguardar.",04-07-2018 00:00,06-07-2018 21:42
eb29c16f2a5cf444dd0c6f608c9f7ce7,09442375307dcece0366e86601bf99f9,1,,Gente ainda não recebi minha encomenda. Como fasso pra vocês enviarem de novo,29-11-2017 00:00,29-11-2017 16:50
b0cd2d97d95ba6de17a857617784ea8f,e7803fdf4f98120deed486a41a0f4fa9,5,,Agradeço muito! Amei chegou antes do prazo e perfeita ! Virei cliente! Super indico ! Obrigada,20-07-2017 00:00,23-07-2017 03:19
7585439547a5fe024279ff46bee42c7f,965755dbb84ff452c0e084ef9d1f21a3,4,,O cheiro muito bom,20-10-2017 00:00,20-10-2017 21:13
d481c0e19480f6c1110d51dacded07b1,2c23086c23ba12b76e8312efa418c62d,4,,"Muito fácil e rápido. Tempo de entrega no menor prazo.. Mas, o produto é muito inferior. Obrigada.",18-04-2017 00:00,19-04-2017 00:07
8957de716bfb0d7b60f1d9d8c86a7d92,ade2cfaa99535244a44133b4116c7f05,5,,,06-02-2018 00:00,08-02-2018 17:37
8f1d1e22a230771c452b83680a3dfed3,d6a2e1d3b958b6c5cb3af6f1d4d4a203,5,,,09-12-2017 00:00,12-12-2017 01:22
634f58125561827033f70fb098fe0728,91c75b7ba1ec17918b96773bc0f8f443,5,,,25-05-2017 00:00,26-05-2017 15:17
b506f46548c5b5ff466bbec16732a451,ec2ffcdf0c859e28c732adf3e9fdb0d7,5,,,30-01-2018 00:00,30-01-2018 22:18
5c19d0e94f8947055798303ffd6effe4,e2d5b94a4565c77d5c35af59bb8eea79,5,,,07-08-2018 00:00,07-08-2018 21:00
63142d90d7415485e8a0b1551329da29,cf4d00ace6566015d92509e1cc8b243e,5,,,20-12-2017 00:00,23-12-2017 10:57
9b23daa05239c2a78189e02887fe00dd,e417011226af2bd3a4a21d51b2818e36,5,,Produto veio certo como vi na foto e chegou antes do prazo. Gostei bastante!!!,12-08-2017 00:00,13-08-2017 12:17
344f66b7e8417f91bc65e6ff84455400,8c4e90e34f03ddf7c8347d42c6b3c5ba,5,,Gosto muito de comprarias lannister,06-03-2018 00:00,09-03-2018 21:43
1d06e8e642b2eda9b461648478096145,0fe3f84cf0535ad78f10115634d7ed88,5,Recomendo ,"Ótimo, produto certinho, entregue dentro do prazo, tudo ok. ",08-06-2018 00:00,09-06-2018 02:24
86766ee6a8e7769fb6315f94385a5c26,0a14f9fc5324099db2a5418351592675,5,,,14-03-2018 00:00,15-03-2018 12:10
cfeabd3a606b021d2a6eb59494136e7e,d6c486ebb46b4882e3ea353fcff04ff6,4,,,10-05-2018 00:00,11-05-2018 10:09
13bdd68fa5be63c7ba70abce81d1927f,56744b8c0cf4b18e09df60005c231054,5,,"Muito bonito, aparenta qualidade. Ainda não o apliquei, por isso não posso falar quanto a aderência do mesmo. Pelo custo beneficio RECOMENDO.",28-09-2017 00:00,29-09-2017 11:53
817e54b5800b96798a8ad2ededdb0141,13be52fea867f703f9f4466bccbcc0c9,4,,,03-04-2018 00:00,04-04-2018 09:34
1f7d78f3ed6115798b1161ea256c2427,1f19936281adf37ba0593a7b593421af,5,,MATERIAL MUITO BOM,27-06-2017 00:00,30-06-2017 19:16
22b4116953f02e1f94c2bd2442524135,a523e6db446544f568f8ff78830f1058,5,,,08-12-2017 00:00,09-12-2017 01:18
7e1c9aed5a984e713d373ec31c756f44,fe60bad9c284d296c50b267f32a70da8,5,,,23-06-2018 00:00,24-06-2018 23:24
420722c250852dd06703ebaf64506573,5bee1275a1f504f2f52c69e8a0533a2d,3,,"Poderia ter vindo melhor embalado, o relógio chegou com alguns riscos mas é um ótimo produto ",28-07-2018 00:00,02-08-2018 12:20
047e5de635c9597e36880b047a43284d,e8fba7de8823194ccf9c1f2d52123bee,4,,"Não dei nota 5 pq não veio na mesma embalagem. Veio embalagem branca proibido pra venda, mas por outro lado o preço estava bom",21-08-2018 00:00,23-08-2018 21:48
5c23f55fe5295590c8e0928be201e15c,7193174cc8337ec716bf7bef671ff759,5,Ótimo produto,,27-06-2018 00:00,28-06-2018 16:11
0804475d14abed07c40f065687d3b635,0760c994a2f88f9ba4f19c5622906609,1,,,12-05-2018 00:00,13-05-2018 13:47
4e80d1904583efbb5b3b31937fb95bc5,747f604b7af55628b51cec5d2d80c779,3,,,07-11-2017 00:00,07-11-2017 15:40
ca2afdf36803f89a7d902413d16a8143,04e46e7fa33e86e068e66a04601ed8e8,3,,,20-03-2018 00:00,21-03-2018 10:39
18c8925d8e5d6ebab478ef19bd4fc1e0,9dece38ba34c2b0050efef28e85d7bde,5,,Ótima,19-05-2018 00:00,21-05-2018 11:03
42efc85109c39bc0fa9b103fdd15f031,55d741cba8bfa4db04ec4af34a99cbfe,5,,,15-05-2018 00:00,16-05-2018 00:12
4ae27b71d52f5e00dfd42d7a2e555077,1452442fe3e8cc6d3a1a8d8fc92dc019,5,super recomendo,"muito bom produto e chegou perfeito
",01-05-2018 00:00,07-05-2018 03:16
0d5616b07d5bf5d101b9f3eed0cb7adb,3f60c18dceaa348eb8891eea71a53dc1,5,,,10-08-2018 00:00,11-08-2018 02:29
8a4a83a9799a8a97292efb518c9790bc,12f0d35d150a1645900980264e766cc6,5,,,08-07-2018 00:00,11-07-2018 02:41
01b66e707b232408a58ed3350f20b133,fe968a563e6c2d5c98021df7d87ce9c3,3,,,28-03-2018 00:00,28-03-2018 22:35
4b00a56d9183c6e052113cd523d5ce95,d64d6b004a4ffd419003fc0a128c1c50,5,super revcomendo,fantástico,31-07-2018 00:00,31-07-2018 19:35
62d0fc58d319400e5c05037b94092968,dc731e00fc45a039b43e6108a19c4db9,4,,,31-10-2017 00:00,07-11-2017 10:50
c12920cdfe6908d5339800e458611a89,6c355e2913545fa6f72c40cbca57729e,4,Frete desproporcional,"Ao comprar 11 lixeiras, tive que pagar o frete individualmente, como se tivesse comprado apenas 1 lixeira. O stark poderia ter montado 1 caixa maior com as 11 lixeiras dentro que seria mais barato",12-08-2018 00:00,13-08-2018 11:34
bcdeca5f81db13e4094f17b908ec04c6,341fd75c5d23b024ba2c98c53b491adb,5,,,05-12-2017 00:00,08-12-2017 15:58
f56e4f3100321c260eaf9eb02800945a,5a42abf0eee65d3a1e361aa49561a521,5,Ok,Ok,22-08-2018 00:00,23-08-2018 09:25
f7c0fcd3ce8c955703e92898bdf4ffa0,1544b91291000836c72384f035436fbf,5,,,19-08-2017 00:00,21-08-2017 13:08
7f7241edd813156265f1fc98b45c1a34,e832fe7f7808b5f981ee02746681d40e,5,,,06-03-2018 00:00,08-03-2018 23:03
5a743fa8ce4174a190fcc2a57faa2188,6d5f4523e4747ceffd3e84b2d9bab9fc,5,Ótimo,,17-05-2018 00:00,20-05-2018 15:49
ccd99a847bb0c7c6fe6d2f387ddc6ae4,187d43c69480f7f8d6fa58d4aacea5ee,5,,Tudo ok. Conforme o anúncio.,27-09-2017 00:00,29-09-2017 20:54
75aecf2c38fc52008f4d437b7fed093f,6a868efa34dccad934e939877994dafe,5,,,27-07-2018 00:00,28-07-2018 01:03
4ce0959b9c77f8d6ab978aab4e63aafe,3223fda0de8d832b8e1224f6add1245d,5,Muito bom,Perfeito,09-05-2018 00:00,12-05-2018 15:35
287d28a0f85a539add114c20a6fc8a47,eca3561eac6b93f245edb7367ed7160d,5,,,08-06-2018 00:00,08-06-2018 20:58
760c525ddccb5c5bc6bd142e028707a0,5a06fc966a12b41bf401b344464fd4b1,5,,Os produtos chegaram certinho no prazo estou muito satisfeita muito obrigado vcs estão de parabéns,13-01-2018 00:00,14-01-2018 01:22
cc0211ae7384fabe4b4fede72fa82979,780f86cd429a9039a91710b350accdee,5,,"A entrega foi antes do prazo estipulado, e o produto foi entregue como descrito.",21-12-2017 00:00,21-12-2017 22:56
e05c50d29dff72d057b4d9fb2923d373,ab7a8658101e73890405c44226932c35,5,,,23-09-2017 00:00,26-09-2017 11:11
4209ad469741bc0df8f87d74bb68b89e,44c86e534686d17733facffd8201375d,2,,recomendo a loa pois cumpriu o prazo certinho mas o produto é muito ruim...pessima qualidade.,03-12-2017 00:00,05-12-2017 13:18
3a58ff3876f5dbe6a1e813184e7e7757,d66dd47e562a626ad07e1a314e1e90d7,4,,,02-11-2017 00:00,04-11-2017 19:59
ee1f2c3048bba0d9459004c27cb0dc41,6cbddb4b9fd4c71ee2b7a0012dfe2fe3,5,,,14-08-2018 00:00,16-08-2018 18:26
7281e843e9855e3ff12934d372d3bdc7,3142418821f77f94d87514580a5d4bad,5,,gostei da compra chegou antes do combinado ..recomendo...,05-12-2017 00:00,06-12-2017 20:38
9d9545411f576656d5f4edcbdec2677e,bf6382f94979a0be448a705ce5d3a974,5,,,09-09-2017 00:00,11-09-2017 22:38
817e02e38bc5cbff7b72a561eebf5bd1,8a89e623c844986aeea618a70d472556,5,,Recomendo rápida entrega,25-01-2018 00:00,26-01-2018 00:11
94ba8aba0f1e4eebfdecf77dd09621ae,61c79497eea86e34bf9354c13313b7a8,4,,Chegou dentro do prazo.,27-03-2018 00:00,28-03-2018 13:47
27abf8de367a1083b41fa70cdd175a80,adc12f10b0d49b969eeff04bfef21427,3,,"Recebi a fonte correta, porém o cabo de energia estava com um dos dentes da tomada partido, fora isso testei a fonte e funcionou perfeitamente",14-10-2017 00:00,14-10-2017 20:25
a865a27d4a1cdc2518dc9d6ae8a3c8dc,a5bb5fa7247f09fa0a4f28ee69aa6dc6,5,,,14-08-2018 00:00,14-08-2018 17:10
7b40b2c3b42b91d35a9e5dfbebf82eba,99bfe67168d67b56c87d3c3ab8b4f568,5,,,19-06-2018 00:00,20-06-2018 17:39
36568526783710016d81500f42891713,b769eb33d511dc1b52b8c6d45522a101,4,,,16-02-2018 00:00,20-02-2018 13:48
0d9725aaaf927238245f253d5c581af1,2971bb6c6efc3b1f3eeb90a497cdf2ba,5,,,21-03-2018 00:00,22-03-2018 17:44
f27763891396379f4bf1b69ca9ffdfd2,8b6698a86e777937d240b9c7b6476ce9,5,,,11-01-2018 00:00,12-01-2018 01:43
197bfe2ab89f7ac13254da906c96b241,949090648eb1ba086b3bb1abb642966c,4,,,19-04-2018 00:00,19-04-2018 19:05
47389fa381ee5ddb7bb08406c9520398,87649d1e24dd22384132f1deb135940e,5,,,23-02-2018 00:00,28-02-2018 02:05
8b3f71b44c7d2555524b791fe14ba90e,96391307abf5b25e205b1049789cf2ee,5,,"produto entregue antes do prazo,muito satisfeita.",26-05-2017 00:00,27-05-2017 14:14
cf81de2d1408912d9b412cc75501998c,81d550d68045ea1051617a303020f9c1,2,,"Comprei a capinha, paguei o frete caro e quando recebo o produto não veio a cor na qual eu havia comprado. Decidi não devolver, pelo custo adicional e demora na entrega do produto correto.",24-02-2017 00:00,27-02-2017 11:28
0ed78248b6048dc17368e39be14a90a6,bef761ad270a4c4eb98b46f8de712530,5,,"Produto enviado com muito carinho e atenção !!!
Adorei.",12-02-2017 00:00,12-02-2017 20:47
f201f0ca5de022491c42112f91022522,ca5ccd6f38886e13b649728f72ef2d31,4,,,09-01-2018 00:00,09-01-2018 19:39
a6b2c6b8cba4550f2ece794b224525b5,a2386b09b362176b550c64e738a7dfa8,4,,,17-08-2018 00:00,19-08-2018 10:49
a3c8279e3602ca6080c5f62f6cbee83e,68743b7445ab5ce45c40b8490752c44d,1,Péssimo atendimento,"Recebi produto errado à uma semana. Aceitei mas o valor do produto entregue é menor. Pedi reembolso mas até agora nada, faz 9 dias já",31-05-2018 00:00,31-05-2018 18:30
941dd272fdc116ed8cf1c83e1b889b06,272a052a03ba0cf15ce9cd712650604e,5,,,30-12-2017 00:00,31-12-2017 00:14
96813c044224f5c1ea4226e2083b1f9a,044d94a4ac73b24fe28ff5293ac35bd8,2,,recebi 2 dos 3 produtos desejados ,27-06-2017 00:00,29-06-2017 13:36
15a7d2219d15799cab383dd57fab5e82,1a0947b062b99b0dddceccfdf2405039,1,,"Produto não foi entregue, entregaram somente um envelope vazio, sem nada, nem um papel dentro, um absurdo, puro golpe, caso de POLICIA.",17-10-2017 00:00,17-10-2017 19:07
c08833069cefa5b814185c3d61823d6b,b540844595095b4bcfe659fba93d3827,4,,,18-05-2018 00:00,20-05-2018 15:10
724f0ed9096a0579d32581ea76ae99c5,9aba5a261ecd7b4c4d324ee1ab55cae7,5,,,27-06-2018 00:00,28-06-2018 14:54
f9f4eaef8faacfe9f8aa2f6ab9e4b377,3a17f3deb7172a39a9f62e4f88362830,5,,,14-12-2017 00:00,18-12-2017 11:17
bf557b890406b5132156136ac82424f1,b37b51d9ce106d9676b4757abb719d91,1,,,29-03-2018 00:00,01-04-2018 10:47
51420ac23637e6cfd9905659c366caee,a642fa6ce51876af02674a0997845469,4,,"Entrega rápida antes do prazo, objeto muito bom de acordo com o anuncio.",13-08-2017 00:00,14-08-2017 13:00
af88debcd885e0835f98f62adfe0fbd3,2bc4e677f1913a63cf631fa0e18c1525,5,,,25-10-2017 00:00,26-10-2017 01:29
ef847eb3239cbe2b41833661ad5fd081,2c7fb42aff5feaa5cbbab17158eafda4,5,,,22-05-2018 00:00,25-05-2018 08:39
3975077f30c1f99bd699ff192885378b,a4763f72a6a9ff012d96a0e2b4d4b1ea,5,,,20-05-2018 00:00,20-05-2018 13:56
7fb55cf4e12cdf1c196908443a867d44,453c644fedbe45275213438c93f3d0ce,5,,,12-09-2017 00:00,13-09-2017 14:45
2367b00f26191ec443897e7f3f4b3bc5,7656f4ca2d491ba4f1ecb0d8779e5e7d,5,,,05-08-2017 00:00,08-08-2017 03:48
8405ac15950641d7378ab0f2bac5e592,d5d0829757e3f168a603b3c272d96fff,5,,"Gostei muito do meu produto só acho que
os panos poderiam ser maiores, mais está
Tudo certo....super recomendo este sitie,
entrega muito antes do prazo...com certeza irei comprar outras vezes.
",16-03-2018 00:00,17-03-2018 11:54
905da09d316fac4a91eed50935925c5c,8d5bc3d5465a11259249ed8aee3a6c6f,5,,Lojas de altamente de qualidade,28-02-2018 00:00,03-03-2018 03:01
1ab32430215d628c65a7c188a5662681,b95abf4aa5b57ad7551356eca72b53fe,5,,,25-01-2018 00:00,27-01-2018 15:11
76922c72c577706c15f158d2df4711df,589aa9dfe350a2ca1ac9e8d38d4f7937,5,,"Excelente produto.
",20-01-2018 00:00,22-01-2018 19:26
a1c0f246b2365eea82ec084f08452d7d,b654b7344f08cc73e20ed2c4f5855bd6,5,,,10-09-2017 00:00,12-09-2017 12:47
8e9cb2e8e8b369b026c3ad9e96be3ab8,753c4a66ef772332b78edb65a317f903,5,,,16-11-2017 00:00,16-11-2017 19:46
1c40e29290a1f02915bf8a05196da48c,08ea06da9974b971f8fad4929380e24b,5,,,14-12-2017 00:00,16-12-2017 21:02
fef00399c685e5427e53667034273b1b,af04ffb35720e2b0ba3e0ff0265d18ac,5,,,22-05-2018 00:00,24-05-2018 17:53
39c50d5086ddc3b8acd3144614e91042,bca78450f06dafb5a5a614e9365cbf23,5,,"Chegou muito rápido, fiquei na duvida por nao conhecer o produto , mas muito bom o produto ",12-07-2017 00:00,12-07-2017 23:13
2fa26de1c3e840f2d2b7e52d90ea8aa4,4b36c120a0c6045f851737d51653a036,5,,,19-04-2017 00:00,19-04-2017 21:20
f92c32107f173029ae3b66a050d44ba7,070a5949c100efc1ad56b852f5a278d0,5,,Super recomendo o produto e a loja!,15-02-2018 00:00,17-02-2018 21:09
a9349821319cf06e58ff34a39f0f567e,2300a8c3ba62aef5b16cb1c8c95710e4,5,,Produto muito bom entrega rápida ,30-03-2018 00:00,02-04-2018 21:33
2c112d399ef1aeff1d5615c7529bfd08,3f3e01f29d25bb2e62be81659113d44e,3,,"esperava pelo preço que o produto fosse melhor.
o material é de baixa qualidade e a tampa fica meio solta. não gostei pelo preço absurdo. nao vale a pena. ",14-03-2017 00:00,15-03-2017 11:25
04a5c7d1df1876406d973dc4848a5e77,9ad8a5a07627839df5c41599153d02d7,4,,,07-09-2017 00:00,08-09-2017 13:43
1e4b1919780df77549c3d2f5de98e739,dc83fc138e53cc94e70d61e895dbd98d,5,,,15-05-2018 00:00,16-05-2018 12:26
664e6a4b8881a2590e292e030f721fae,159565048b194c462243ee3e7d65c621,5,,"SATISFEITA COM PRODUTO, CUMPRE O OBJETIVO QUE É BOMBEAR ÁGUA, NO MEU CASO, PARA UMA FONTE DE ÁGUA. 
E LOJAS lannister SEMPRE ENTREGA ANTES DO PRAZO E PREÇO BOMMMMM",28-12-2017 00:00,29-12-2017 09:39
f131d351ca82b5d6c47f6ad7627ce4ab,476b812a7e4fc972646eb390517bddcb,5,Ótima,"Recebi ante da data entrega, a americana está de parabéns, o tapete muito bom, cor bonita eu super recomendo...",31-08-2018 00:00,02-09-2018 22:07
0cfd1e1f5df30aa51419c8f420f2ea2b,f06f8d3837dbab6729adfd09ba404938,1,,Recebi metade do material.,12-01-2018 00:00,12-01-2018 21:22
0d31082044c2c578c9aec3c37664d5c4,b8ee80bb6d575240f0b5f9f87987be6d,5,,,01-07-2018 00:00,03-07-2018 04:22
3bc286fe30d0f8c338d715b55ac2deb5,6c4b00d2f2c7cbac0902dd6367da9f97,5,,Ainda não abri a embalagem porque vou dar de presente. Mas recebi antes mesmo do prazo.,12-07-2017 00:00,13-07-2017 19:13
9e62432358841c9b5857d463ba3a62a7,d10eafa208521dc30796e6a26099b6a6,5,Produto muito bom,Otimo qualidade ,26-07-2018 00:00,26-07-2018 20:09
fc5435fc90cde6464c7cd4a997bc5a79,1a3e254f72fc156c53e8a57d3129c7ca,4,,,28-04-2018 00:00,01-05-2018 02:27
3245bf0c383f55a7c63a0297ae21eebb,26838826a950d2be0d5d33cc748ca38f,3,,,24-08-2018 00:00,27-08-2018 16:42
c55ec8f6e4c91c6cc194437451ea29cf,7581e8b8156b3dee7b8898cd0120ad19,4,,Muito bem atendida chegou antes do prazo,18-04-2017 00:00,19-04-2017 13:17
14f0547491d3c47c198bbf05ff571363,2938d86c8e6e92fb089538f210e7761b,5,,A única coisa q eu acho q as entregas poderiam ser mais rápidas n a cada 10 ou 15 dias e muito demorado ,27-01-2018 00:00,29-01-2018 14:24
a7b4445e4244897253f3dc642bd3c23f,670ad1c6fd20977956e8ee2e09f92baa,2,,Nao consegui fazer contato com o fornecedor para solicitar a troca. Veio o modeo errado do relógio,11-07-2017 00:00,11-07-2017 23:50
1c3c15621059db47f00257bed50832be,a9de870f0ab5215e33e82eb181f7bc44,1,,,17-10-2017 00:00,18-10-2017 11:17
069a024b17e0099931fddf6006ab033b,3f53ab479c257a4c6c027d24e4a2ffee,5,,"Ótima empresa, entregou antes do prazo.
Vocês estão de parabéns.",20-12-2017 00:00,20-12-2017 20:58
d097dcba9c2696887d5f42cf0b1c4b44,f1bdbadeb03d8a0e4c6c2f3ffaf32b35,5,,,04-08-2018 00:00,10-08-2018 13:08
542d8171d999a87e583f00c37b6e17e2,5971d3979142ba818940da403e01d08f,5,,,19-05-2018 00:00,21-05-2018 00:16
936f2640441ef85fb0931745a9b1379b,c4566096644e484021e16258c06ccb4d,5,,,12-02-2018 00:00,12-02-2018 18:56
4ca777a0739682d6e7b8a426fd46a133,ed5603443e33d323cc6bbde5d9e74d25,5,,,18-12-2017 00:00,19-12-2017 15:42
bad6a5d27793fde8cc5d214ea5cb1ffa,96eb9d1d1588412109dae29e68f86e86,4,recomendo ,,08-06-2018 00:00,08-06-2018 20:34
b588a4a27f125dc8a175ccd1d61677d1,098a986ddd350e605574040b04554267,4,,,04-02-2018 00:00,07-02-2018 17:47
09ae7a8d5fcf3cd9559c5351a21f69e8,28ccec702266c9454f2cd75eb005b7d6,2,,"Comprei um produto pra entregar na minha casa,paguei frete,e deixaram no correio pra retirar, não é certo,porq cobram frete então?",13-04-2018 00:00,16-04-2018 07:43
8f5d1fe1b60e9e981c1075a2bc91168c,c9b01bef18eb84888f0fd071b8413b38,5,,"Qualidade e preço justo, com entrega em tempo recorde.",04-07-2017 00:00,05-07-2017 11:36
208cb2290f7a335d50efe8c4514186b9,94e3a1e85a53a8ec73ca2453f310aa5d,5,,Produto de ótima qualidade e entrega turbo!,08-07-2017 00:00,10-07-2017 16:49
8244aa363471f6e4cc289a6e3df69cf0,f4e8bc6ae51a675b5d9ba08f3a4adf23,5,,,29-05-2018 00:00,29-05-2018 23:21
558ebbe2fd3f350e5ee19d903d6f31f3,7a76691d8f0fed490e0d88bfb803b8f0,3,,,04-04-2017 00:00,04-04-2017 22:07
34ce165a43fd2e78428df245b04f6840,bcbc22c3ccd8715c7e1367b8f3aa12f2,5,,Recebi super rápido.,04-02-2018 00:00,04-02-2018 23:09
eecdfe4226013ebdbc56df7419881555,b669dbb8187ebd3a27a9d710d9e53194,5,,"Entrega super rápida , recomendo o parceiro targaryen . NOTA 1000!!",01-06-2017 00:00,03-06-2017 01:58
d53d6d8819cf34d405434432c234a0b4,42f364e1317053c36378cc534b19ab6e,4,,Material de boa qualidade e bonito..Só achei que fosse maior!!! ,13-07-2017 00:00,14-07-2017 02:18
b7c38de07cc8fff8452e4a531cddb9e6,fd0bec7902ba3d0b3a658291cdfd1a40,5,,Produto enorme e confortavel.,22-09-2017 00:00,23-09-2017 13:21
72b2967ebf45764a1adc8ae22f49f03d,abeeea9fce5636d390a8d462e783ade0,5,,"Adorei o produto e chegou antes do q eu esperava...super recomendo
",24-04-2018 00:00,25-04-2018 23:59
d66c5e13980c1e21eec3019f63db8a13,7021b6631e7eeee66d0c205798c9a8b0,5,,,16-03-2018 00:00,18-03-2018 19:30
182ef9e197469987085e5e9f7c60efc4,7c927a3dfb1af7e87c6a262fc4b0a8fd,5,super recomendo,produto bom gostei muito!,25-07-2018 00:00,27-07-2018 17:20
a6e92963ee478084a10af1f1548fcf19,a97b999bd1190a8e2cfdd7c54b9f76a8,5,,,26-08-2018 00:00,28-08-2018 15:18
81ef3c7d9935332d7dacd2799e08234a,89cfcb71856f9da1d6657a249ad239b2,5,,,24-08-2018 00:00,25-08-2018 23:11
9af54c3ce6be8d6c49c45fd02e06f1cf,35ea8c2abca283eff2f0d5c1168bf31c,1,,"O produto não foi entregue na minha casa
Tive q ir buscar na agência
Paguei 20 reais de frete é ainda assim não recebi em casa",12-08-2017 00:00,13-08-2017 17:06
046ffc00480c2daccea691db51d7cacf,6f275c944d1814eca6bfbb2bcfa3b0ea,5,,,25-01-2017 00:00,26-01-2017 10:43
e7fd5c927660218c94d4f753866e950e,3ed6bdde461210d79c78d2ba9327e03f,5,,,27-02-2018 00:00,28-02-2018 13:27
41adc7a9f772d3174a8f7700f212852e,a77e882c9c59d8664553d1385390b6ae,5,,Muito bom,01-11-2017 00:00,05-11-2017 14:14
a0df213efc16e427a53db4c489c86480,c8c0c4a2ad083088d8b31da1efdf197f,4,,"Alguns itens do produto como tampo de vidro e pés, deixaram a deixar devido a fragilidade do material",19-05-2018 00:00,21-05-2018 11:22
b6d959c77439cee3748285df1e17ec26,2208f3a59d7067fe62c900692f5fdcaf,2,,Veio com defeitos ,17-02-2018 00:00,19-02-2018 23:03
5daae14facd59fde68a6a2df4840052e,c80e1c66163d4be1d052bd1788ace266,5,,,14-03-2018 00:00,14-03-2018 21:03
2a01d51f3d8870a2d34fee568eac4097,98dc9b1a84fd406155ed39ab4027c61e,4,,,09-09-2017 00:00,11-09-2017 21:42
13400175cbfff20a20dfac7324926124,8c9bf4b39dc933aa382d9a6e5b846b9d,5,,,31-05-2017 00:00,31-05-2017 23:12
3c2171b3d99d0b0a89e4364cd42170df,0103878b7ed86b6ec873cfae01379472,5,,,23-08-2018 00:00,25-08-2018 02:41
96918736ecbd7216ac12eda93f6b6ca0,5342acb7b183acec77f59e4d78f7c804,3,,,25-04-2018 00:00,25-04-2018 20:09
ad9c0f88b2030e4f455da61419d8a74c,7741a0c0ccbb42c74fb27c570c7e5354,5,,,17-03-2018 00:00,20-03-2018 00:45
27791ea5b05cb701400813ebef8242ab,2e9a694ad185420c2ac7461d41f35ed7,4,,,10-06-2017 00:00,11-06-2017 11:06
90cbb85f7ed6a3235c76a8802b2aceef,eaf25d31a437014ab7271e91dead59c4,5,,,07-12-2017 00:00,11-12-2017 09:46
309a4a007575a348a408237cb3bc2e7f,ba930d713b7bf3dca12e701703ff8eb5,1,,"O tecido não era oq eu esperava, parece uma borracha, igual aos plásticos q forravamos as mesas em tempo do colégio. Abri apenas uma e a outra nem abri, por favor me façam a troca deste priduto",29-08-2017 00:00,31-08-2017 19:20
ebbc1cf5b811e7a6eb5032d0a05b039a,943980abcbc522eb49346398ee2594b4,5,,,06-04-2018 00:00,06-04-2018 19:37
f80a8111b7a2d6aa8d1695cabb7f7a1c,c3fca467556ab95b1ac889ba3320b6e4,5,,,06-01-2018 00:00,06-01-2018 21:30
f275195ead64ff0b33425ec949b98f23,05c3b5a011d47cd6cd88d4c5d6c15b90,5,,,08-07-2017 00:00,09-07-2017 12:08
e1c810e80122f66bd35d9a7988413128,adb029a9e8ea33a3451d05c43f495905,5,Parabéns,Comprei na segunda-feira a tarde. Terça-feira foi feriado e na quarta-feira o produto chegou em minha casa. Parabéns pela rapidez.,03-05-2018 00:00,07-05-2018 12:02
6cafd169e7eeea081a7b27ce19cdd227,1c34405a26acbdbce1a7702fdcca5c31,5,,,15-12-2017 00:00,28-12-2017 21:17
0cbb6c4a0dd218723fa235bf6941308c,f8631b34c3dfdad3833c611007f62455,1,Produto bom ,O tamanho é pequeno e percebi depois que no anúncio não dá destaque as dimensões do produto. Deixa a desejar ,03-05-2018 00:00,03-05-2018 18:10
d6d68461edef0476908a6ef710980bb9,5fe18112061d552a439bf8a33e638468,3,,,08-03-2018 00:00,11-03-2018 11:34
